theta_deg,Br_T,Bt_T
239.0,0.40438423763708764,-0.034113434868073826
239.5,0.2261070233825724,-0.08974771363930407
239.99999999999997,0.10057490462375178,-0.042174275856025754
240.5,0.027196129064551676,-0.030177457790121518
241.00000000000003,-0.009526103987711108,-0.005945957512020793
241.5,-0.008648600020874843,-0.0028038536452192277
242.0,-0.001998647280435619,-0.0029233829888037576
242.49999999999997,0.003093466273070564,-0.0027985900823878627
243.0,0.009294794818212224,-0.003681292256266718
243.49999999999997,0.01840634383337482,-0.007572130002162197
244.0,0.03901246409107826,-0.029248013504031417
244.5,0.010791075280072311,-0.07767627153490934
244.99999999999997,-0.029393171505056843,-0.08677589475928107
245.5,-0.08650429877202659,-0.09308747225918922
246.00000000000003,-0.16635262677679302,-0.028160027496029687
246.50000000000003,-0.1947179988885583,0.031887927546615374
247.0,-0.33683995598540467,0.07727280874042214
247.50000000000003,-0.4012586461388765,0.0057548559409503885
248.0,-0.4017993350067906,0.000455832933353439
248.5,-0.40097823763485446,0.001157476218314395
248.99999999999997,-0.39534547413478965,0.02494852473227757
249.5,-0.28091293588425625,0.03903586266907608
249.99999999999997,-0.2770884753796995,-0.03728104441690717
250.5,-0.4236253072035921,-0.12569753959456823
251.0,-0.7054305687429144,-0.05756561882895329
251.49999999999997,-0.7149942173716514,-0.0017446778487331862
252.0,-0.7152248286907726,-0.0007340440542276694
252.49999999999997,-0.7152300861089982,0.00013469450987721815
253.0,-0.7147746523857462,0.0009657388531672355
253.5,-0.715358527564261,2.7726295982354862e-05
254.00000000000003,-0.7064418725432736,0.011058664465020483
254.5,-0.409630654679783,-0.1200988110847808
255.00000000000003,-0.20193241677801577,-0.1725685227573227
255.49999999999997,-0.20493393991816988,-0.19165691776412194
256.0,-0.2717388469991264,-0.08352004159648546
256.5,-0.21579935256212535,-0.02080445369729581
257.0,-0.1915938041888497,-0.006922917623865973
257.5,-0.19062703875686185,0.004373677204893045
258.0,-0.20932721307061677,0.015786563356950042
258.5,-0.25419916048097013,0.03796472510835031
258.99999999999994,-0.3541295276070494,0.12335012925035153
259.5,-0.34854465786667876,0.27512705713590446
260.0,-0.5698410021853799,0.10286913429586583
260.5,-0.7682798104661451,-0.17346502175268744
261.0,-1.1976567274796508,-0.08414886539879116
261.5,-1.2193960871286895,-0.002861776476426975
262.00000000000006,-1.22001442479418,-0.0007357125954038836
262.5,-1.2185216612028116,-0.00021400543518286844
263.0,-1.2193392670962802,-1.052088284776605e-05
263.5,-1.2209848819847127,0.004055872666006698
264.0,-1.196673947960482,0.08363513561749553
264.5,-0.790552616320781,0.16296830132100534
265.0,-0.6494390533674004,-0.033139505321695635
265.5,-0.8830239165027661,-0.22424932588680718
266.0,-1.409001374996027,-0.10461393447098435
266.49999999999994,-1.4367254220439596,-0.009920861628367878
267.0,-1.4094045589785804,-0.10492270971695943
267.5,-0.8734176430859706,-0.27041161601615976
267.99999999999994,-0.5062607448739821,-0.11339141170027872
268.5,-0.36897022424509557,-0.04120692351885669
269.0,-0.32310584897269146,0.011603422681472237
269.50000000000006,-0.20275008204769615,0.0566695843162603
270.0,-0.1704311462637258,-0.0017044872118823847
270.5,-0.20839198642515658,-0.05603103520269163
271.0,-0.32416821497929466,-0.01782135682101674
271.5,-0.37534421902773896,0.039456688607449567
272.0,-0.510906347546124,0.11390297360481808
272.5,-0.8721168076163884,0.26839187613418125
273.0,-1.4053704043203747,0.10439873137473078
273.5,-1.4297235019877066,0.00885245152700005
274.0,-1.418861818799075,0.10473213491461597
274.5,-0.9121521084075335,0.23293943132721337
275.0,-0.7064570939533313,-0.011244522547065034
275.49999999999994,-0.8951161652546514,-0.19935362123527792
276.0,-1.3979815245940002,-0.1152510401885172
276.5,-1.4254285814974157,-0.004380886244796908
277.0,-1.42532330742461,-0.0005271161234269761
277.50000000000006,-1.4252274082977956,7.59745349936996e-05
278.0,-1.425179857584152,0.0009593064192476109
278.50000000000006,-1.424284776070983,0.004271200891539592
279.0,-1.3988088831356364,0.09958599721523964
279.5,-0.8771400907912,0.18577129310322413
280.0,-0.6870796728338229,-0.15879470956770964
280.5,-0.4153154908310165,-0.3275640864824486
281.0,-0.42482641070319604,-0.14085241930409234
281.5,-0.3031178327528862,-0.047293914030494495
281.99999999999994,-0.2531393421358773,-0.018979578025276583
282.5,-0.2294020355501534,-0.006730195361185501
283.0,-0.2312235056196173,0.007203271286102837
283.5,-0.2568736972930203,0.02616990491524228
284.0,-0.3235357303841518,0.09379231535486114
284.5,-0.2542781878351135,0.21390794530779617
285.00000000000006,-0.26805344160163935,0.1926287670317887
